edge_id,edge_kind,mode,ts,hour,dow,is_weekend,rain,base_min,observed_min
rd_0416,road,road,2025-01-21T07:50:30,7.842,1,0,0,2.2408,2.9209
rd_0107,road,road,2025-01-21T07:53:53,7.898,1,0,0,1.3676,2.2144
rd_0419,road,road,2025-01-21T07:54:39,7.911,1,0,0,1.6678,1.8748
rd_0380,road,road,2025-01-21T07:55:32,7.926,1,0,0,3.8043,4.442
rd_0485,road,road,2025-01-21T07:57:30,7.959,1,0,0,0.9191,1.346
rd_0206,road,road,2025-01-21T07:58:19,7.972,1,0,0,1.4106,1.8333
tr_0050,transit,bus,2025-01-21T07:58:27,7.974,1,0,0,4.09,6.2883
rd_0082,road,road,2025-01-21T07:58:31,7.975,1,0,0,0.3508,0.438
tr_0029,transit,bus,2025-01-21T08:00:17,8.005,1,0,0,4.09,6.5209
rd_0317,road,road,2025-01-21T08:00:30,8.009,1,0,0,1.9583,2.7303
rd_0053,road,road,2025-01-21T08:00:57,8.016,1,0,0,0.8212,1.0019
rd_0084,road,road,2025-01-21T08:03:27,8.058,1,0,0,1.3819,1.9357
rd_0023,road,road,2025-01-21T08:05:48,8.097,1,0,0,0.6166,1.1008
rd_0390,road,road,2025-01-21T08:06:53,8.115,1,0,0,1.9367,2.1853
rd_0410,road,road,2025-01-21T08:08:12,8.137,1,0,0,3.2921,4.6157
rd_0166,road,road,2025-01-21T08:08:57,8.149,1,0,0,0.9611,1.2923
rd_0053,road,road,2025-01-21T08:10:04,8.168,1,0,0,0.8212,1.2949
rd_0314,road,road,2025-01-21T08:10:10,8.169,1,0,0,2.6799,4.3745
rd_0444,road,road,2025-01-21T08:10:41,8.178,1,0,0,1.3821,2.4193
rd_0319,road,road,2025-01-21T08:11:01,8.184,1,0,0,2.2793,2.8423
rd_0195,road,road,2025-01-21T08:12:13,8.204,1,0,0,2.424,2.9548
rd_0512,road,road,2025-01-21T08:12:13,8.204,1,0,0,0.4653,0.8102
rd_0194,road,road,2025-01-21T08:13:01,8.217,1,0,0,1.2302,1.5113
rd_0346,road,road,2025-01-21T08:13:02,8.217,1,0,0,3.4287,4.8702
rd_0387,road,road,2025-01-21T08:13:20,8.222,1,0,0,2.1598,3.5481
rd_0478,road,road,2025-01-21T08:13:33,8.226,1,0,0,2.7057,4.5575
rd_0258,road,road,2025-01-21T08:14:09,8.236,1,0,0,2.6021,4.4551
rd_0471,road,road,2025-01-21T08:15:20,8.256,1,0,0,2.5001,4.1783
rd_0391,road,road,2025-01-21T08:17:09,8.286,1,0,0,2.1071,2.811
rd_0344,road,road,2025-01-21T08:17:23,8.29,1,0,0,1.2501,1.7887
rd_0379,road,road,2025-01-21T08:17:51,8.298,1,0,0,2.6891,3.8497
rd_0311,road,road,2025-01-21T08:18:04,8.301,1,0,0,3.873,3.842
rd_0467,road,road,2025-01-21T08:18:19,8.305,1,0,0,1.8114,2.2756
rd_0499,road,road,2025-01-21T08:19:43,8.329,1,0,0,1.1517,2.1181
rd_0262,road,road,2025-01-21T08:19:56,8.332,1,0,0,2.9515,4.5677
rd_0376,road,road,2025-01-21T08:20:15,8.338,1,0,0,2.6095,3.5025
rd_0163,road,road,2025-01-21T08:21:01,8.35,1,0,0,2.5009,2.9332
rd_0136,road,road,2025-01-21T08:21:09,8.353,1,0,0,1.8873,2.8965
tr_0065,transit,bus,2025-01-21T08:23:28,8.391,1,0,0,4.09,6.9062
tr_0076,transit,bus,2025-01-21T08:24:20,8.406,1,0,0,4.09,6.4922
rd_0334,road,road,2025-01-21T08:24:45,8.413,1,0,0,1.5066,1.4766
tr_0061,transit,bus,2025-01-21T08:25:10,8.419,1,0,0,4.09,8.5445
rd_0089,road,road,2025-01-21T08:26:04,8.434,1,0,0,2.8215,3.3241
rd_0175,road,road,2025-01-21T08:26:10,8.436,1,0,0,2.8996,4.3111
rd_0326,road,road,2025-01-21T08:26:56,8.449,1,0,0,1.5277,2.181
rd_0162,road,road,2025-01-21T08:29:42,8.495,1,0,0,1.2983,1.8259
rd_0201,road,road,2025-01-21T08:30:04,8.501,1,0,0,0.6287,0.9141
rd_0100,road,road,2025-01-21T08:30:33,8.509,1,0,0,1.4989,2.1628
rd_0526,road,road,2025-01-21T08:31:19,8.522,1,0,0,0.8,0.9453
rd_0174,road,road,2025-01-21T08:33:15,8.554,1,0,0,1.9155,2.6728
rd_0248,road,road,2025-01-21T08:33:57,8.566,1,0,0,0.6396,0.6973
rd_0166,road,road,2025-01-21T08:34:20,8.572,1,0,0,0.9611,1.1198
rd_0506,road,road,2025-01-21T08:35:09,8.586,1,0,0,0.5794,0.9031
rd_0272,road,road,2025-01-21T08:35:57,8.599,1,0,0,1.4247,1.7319
rd_0261,road,road,2025-01-21T08:36:05,8.602,1,0,0,1.153,1.4774
rd_0137,road,road,2025-01-21T08:36:52,8.615,1,0,0,1.473,2.132
rd_0203,road,road,2025-01-21T08:37:31,8.625,1,0,0,1.9734,2.5749
tr_0044,transit,bus,2025-01-21T08:37:32,8.626,1,0,0,4.012,5.6251
tr_0070,transit,bus,2025-01-21T08:37:35,8.627,1,0,0,4.09,6.9255
rd_0188,road,road,2025-01-21T08:37:46,8.63,1,0,0,2.04,3.6984
rd_0351,road,road,2025-01-21T08:38:03,8.634,1,0,0,1.7993,3.0518
rd_0507,road,road,2025-01-21T08:40:06,8.668,1,0,0,0.9079,1.5303
rd_0452,road,road,2025-01-21T08:40:37,8.677,1,0,0,2.1504,3.7339
rd_0219,road,road,2025-01-21T08:40:47,8.68,1,0,0,1.204,2.8848
tr_0016,transit,metro,2025-01-21T08:42:23,8.707,1,0,0,1.912,2.2401
rd_0459,road,road,2025-01-21T08:42:28,8.708,1,0,0,2.7205,5.0155
rd_0387,road,road,2025-01-21T08:46:05,8.768,1,0,0,2.1598,3.7578
rd_0215,road,road,2025-01-21T08:49:44,8.829,1,0,0,1.8535,2.6548
rd_0307,road,road,2025-01-21T08:50:14,8.837,1,0,0,2.5767,2.612
tr_0005,transit,metro,2025-01-21T08:50:29,8.842,1,0,0,2.105,1.7965
rd_0179,road,road,2025-01-21T08:52:31,8.875,1,0,0,1.8682,3.1213
rd_0253,road,road,2025-01-21T08:52:56,8.882,1,0,0,1.5861,1.926
rd_0099,road,road,2025-01-21T08:53:25,8.89,1,0,0,1.0322,1.6114
tr_0039,transit,bus,2025-01-21T08:53:49,8.897,1,0,0,4.081,6.5341
rd_0200,road,road,2025-01-21T08:56:28,8.941,1,0,0,1.6325,2.2259
rd_0123,road,road,2025-01-21T08:58:30,8.975,1,0,0,2.0398,3.1229
rd_0128,road,road,2025-01-21T08:59:31,8.992,1,0,0,1.362,2.7809
rd_0241,road,road,2025-01-21T09:00:03,9.001,1,0,0,1.8636,3.7472
rd_0441,road,road,2025-01-21T09:00:41,9.011,1,0,0,2.6746,3.0698
rd_0263,road,road,2025-01-21T09:00:48,9.014,1,0,0,0.9021,0.9865
rd_0291,road,road,2025-01-21T09:01:00,9.017,1,0,0,1.3074,2.1326
rd_0499,road,road,2025-01-21T09:03:16,9.055,1,0,0,1.1517,2.3527
rd_0351,road,road,2025-01-21T09:04:20,9.072,1,0,0,1.7993,2.4747
rd_0056,road,road,2025-01-21T09:04:57,9.083,1,0,0,1.6348,2.8063
tr_0012,transit,metro,2025-01-21T09:06:25,9.107,1,0,0,2.03,2.005
rd_0366,road,road,2025-01-21T09:06:27,9.108,1,0,0,1.6726,2.1303
rd_0030,road,road,2025-01-21T09:07:30,9.125,1,0,0,0.7496,1.8434
rd_0012,road,road,2025-01-21T09:07:56,9.132,1,0,0,1.0534,1.91
rd_0039,road,road,2025-01-21T09:07:59,9.133,1,0,0,0.8883,2.1675
rd_0115,road,road,2025-01-21T09:09:29,9.158,1,0,0,1.7775,4.4475
tr_0026,transit,bus,2025-01-21T09:10:42,9.178,1,0,0,4.09,8.6126
rd_0386,road,road,2025-01-21T09:10:44,9.179,1,0,0,2.0254,2.5449
rd_0186,road,road,2025-01-21T09:11:50,9.197,1,0,0,1.5298,2.0478
tr_0072,transit,bus,2025-01-21T09:12:19,9.205,1,0,0,4.09,6.0634
rd_0432,road,road,2025-01-21T09:13:19,9.222,1,0,0,1.5551,3.0433
rd_0020,road,road,2025-01-21T09:14:31,9.242,1,0,0,2.0138,3.6662
rd_0415,road,road,2025-01-21T09:14:50,9.247,1,0,0,3.594,5.9133
rd_0143,road,road,2025-01-21T09:18:33,9.309,1,0,0,2.3174,3.2207
rd_0448,road,road,2025-01-21T09:18:47,9.313,1,0,0,1.8729,3.0361
rd_0525,road,road,2025-01-21T09:19:19,9.322,1,0,0,0.99,1.4489
rd_0509,road,road,2025-01-21T09:19:32,9.326,1,0,0,0.6123,1.0422
rd_0294,road,road,2025-01-21T09:20:35,9.343,1,0,0,1.1433,1.8758
rd_0195,road,road,2025-01-21T09:20:39,9.344,1,0,0,2.424,3.592
rd_0290,road,road,2025-01-21T09:21:04,9.351,1,0,0,0.756,1.1628
rd_0027,road,road,2025-01-21T09:21:14,9.354,1,0,0,0.802,2.0082
rd_0019,road,road,2025-01-21T09:21:52,9.365,1,0,0,1.0879,1.984
rd_0053,road,road,2025-01-21T09:23:11,9.387,1,0,0,0.8212,1.2489
rd_0307,road,road,2025-01-21T09:24:19,9.405,1,0,0,2.5767,3.5564
rd_0373,road,road,2025-01-21T09:25:03,9.418,1,0,0,2.1709,3.6058
rd_0064,road,road,2025-01-21T09:25:09,9.419,1,0,0,1.1288,1.7375
tr_0020,transit,metro,2025-01-21T09:27:37,9.46,1,0,0,2.243,2.4853
rd_0314,road,road,2025-01-21T09:27:43,9.462,1,0,0,2.6799,3.5923
rd_0395,road,road,2025-01-21T09:30:43,9.512,1,0,0,2.6943,3.5855
rd_0423,road,road,2025-01-21T09:30:49,9.514,1,0,0,2.6344,4.6198
rd_0126,road,road,2025-01-21T09:31:19,9.522,1,0,0,1.6115,2.008
rd_0206,road,road,2025-01-21T09:31:27,9.524,1,0,0,1.4106,2.4575
tr_0049,transit,bus,2025-01-21T09:32:19,9.539,1,0,0,3.437,7.3128
rd_0417,road,road,2025-01-21T09:32:39,9.544,1,0,0,3.8307,5.7542
rd_0495,road,road,2025-01-21T09:32:45,9.546,1,0,0,0.5036,0.6653
rd_0411,road,road,2025-01-21T09:33:02,9.551,1,0,0,1.446,2.2928
rd_0025,road,road,2025-01-21T09:33:08,9.552,1,0,0,1.2904,2.57
rd_0471,road,road,2025-01-21T09:33:13,9.554,1,0,0,2.5001,5.9277
tr_0077,transit,bus,2025-01-21T09:33:21,9.556,1,0,0,3.975,4.9147
rd_0291,road,road,2025-01-21T09:33:51,9.564,1,0,0,1.3074,1.997
rd_0425,road,road,2025-01-21T09:34:06,9.568,1,0,0,2.8579,5.105
rd_0173,road,road,2025-01-21T09:34:07,9.569,1,0,0,1.4681,2.2682
rd_0400,road,road,2025-01-21T09:34:22,9.573,1,0,0,1.6681,3.092
rd_0223,road,road,2025-01-21T09:34:32,9.576,1,0,0,1.8611,4.165
rd_0410,road,road,2025-01-21T09:34:40,9.578,1,0,0,3.2921,7.5419
tr_0036,transit,bus,2025-01-21T09:34:49,9.58,1,0,0,4.09,6.5043
rd_0269,road,road,2025-01-21T09:38:16,9.638,1,0,0,2.8707,3.663
rd_0478,road,road,2025-01-21T09:39:05,9.652,1,0,0,2.7057,5.6129
tr_0061,transit,bus,2025-01-21T09:39:53,9.665,1,0,0,4.09,7.5804
rd_0372,road,road,2025-01-21T09:40:01,9.667,1,0,0,1.9913,2.8214
rd_0352,road,road,2025-01-21T09:40:38,9.677,1,0,0,2.4585,4.6354
rd_0273,road,road,2025-01-21T09:41:02,9.684,1,0,0,0.229,0.2885
rd_0314,road,road,2025-01-21T09:42:33,9.709,1,0,0,2.6799,3.8482
tr_0078,transit,bus,2025-01-21T09:44:57,9.749,1,0,0,4.034,4.6231
rd_0191,road,road,2025-01-21T09:45:01,9.75,1,0,0,2.9673,4.0563
rd_0328,road,road,2025-01-21T09:45:20,9.756,1,0,0,3.0663,4.7706
tr_0017,transit,metro,2025-01-21T09:45:38,9.761,1,0,0,1.984,2.2012
tr_0077,transit,bus,2025-01-21T09:47:34,9.793,1,0,0,3.975,5.2279
tr_0057,transit,bus,2025-01-21T09:49:29,9.825,1,0,0,3.974,6.1844
rd_0177,road,road,2025-01-21T09:50:39,9.844,1,0,0,2.3471,3.31
tr_0078,transit,bus,2025-01-21T09:51:58,9.866,1,0,0,4.034,6.1335
rd_0447,road,road,2025-01-21T09:53:18,9.889,1,0,0,2.3978,3.2922
rd_0264,road,road,2025-01-21T09:55:03,9.918,1,0,0,1.2084,1.391
rd_0163,road,road,2025-01-21T09:58:34,9.976,1,0,0,2.5009,3.574
rd_0254,road,road,2025-01-21T09:59:15,9.988,1,0,0,1.3151,1.9599
rd_0401,road,road,2025-01-21T10:01:13,10.02,1,0,0,1.8356,2.5871
rd_0138,road,road,2025-01-21T10:03:37,10.06,1,0,0,0.6201,0.7662
rd_0488,road,road,2025-01-21T10:03:41,10.062,1,0,0,0.7251,1.3089
rd_0035,road,road,2025-01-21T10:03:52,10.065,1,0,0,1.1544,2.3859
rd_0481,road,road,2025-01-21T10:04:38,10.077,1,0,0,4.2941,8.5317
rd_0217,road,road,2025-01-21T10:04:56,10.082,1,0,0,1.218,2.3899
tr_0038,transit,bus,2025-01-21T10:05:51,10.098,1,0,0,4.09,5.227
tr_0049,transit,bus,2025-01-21T10:05:57,10.099,1,0,0,3.437,6.5542
rd_0067,road,road,2025-01-21T10:06:07,10.102,1,0,0,1.0215,1.3976
tr_0014,transit,metro,2025-01-21T10:06:24,10.107,1,0,0,1.758,1.7684
rd_0137,road,road,2025-01-21T10:06:26,10.107,1,0,0,1.473,2.0238
tr_0028,transit,bus,2025-01-21T10:07:25,10.124,1,0,0,4.09,8.675
rd_0144,road,road,2025-01-21T10:07:30,10.125,1,0,0,0.75,1.0627
rd_0235,road,road,2025-01-21T10:07:43,10.129,1,0,0,1.3586,2.1426
rd_0014,road,road,2025-01-21T10:07:51,10.131,1,0,0,2.0951,3.2415
rd_0147,road,road,2025-01-21T10:08:32,10.142,1,0,0,1.0487,1.5106
rd_0241,road,road,2025-01-21T10:11:05,10.185,1,0,0,1.8636,2.4992
rd_0514,road,road,2025-01-21T10:11:08,10.186,1,0,0,1.4531,2.7884
rd_0211,road,road,2025-01-21T10:12:52,10.215,1,0,0,1.2543,1.7101
rd_0470,road,road,2025-01-21T10:13:29,10.225,1,0,0,1.189,2.2607
rd_0250,road,road,2025-01-21T10:13:33,10.226,1,0,0,2.04,2.9841
rd_0425,road,road,2025-01-21T10:13:34,10.226,1,0,0,2.8579,4.7301
rd_0170,road,road,2025-01-21T10:14:13,10.237,1,0,0,1.6121,2.293
rd_0104,road,road,2025-01-21T10:14:47,10.247,1,0,0,1.8711,2.4805
rd_0222,road,road,2025-01-21T10:14:47,10.247,1,0,0,2.5282,4.1818
rd_0315,road,road,2025-01-21T10:15:31,10.259,1,0,0,1.7158,2.1658
rd_0264,road,road,2025-01-21T10:15:49,10.264,1,0,0,1.2084,1.6835
rd_0166,road,road,2025-01-21T10:15:56,10.266,1,0,0,0.9611,1.2607
rd_0474,road,road,2025-01-21T10:16:06,10.268,1,0,0,2.0107,3.8687
tr_0024,transit,bus,2025-01-21T10:16:15,10.271,1,0,0,4.09,5.4013
rd_0224,road,road,2025-01-21T10:18:57,10.316,1,0,0,1.9372,3.6415
rd_0515,road,road,2025-01-21T10:21:15,10.354,1,0,0,1.5303,2.014
rd_0020,road,road,2025-01-21T10:21:34,10.36,1,0,0,2.0138,3.2207
rd_0155,road,road,2025-01-21T10:22:19,10.372,1,0,0,2.0151,2.7061
rd_0262,road,road,2025-01-21T10:22:50,10.381,1,0,0,2.9515,3.6338
rd_0025,road,road,2025-01-21T10:23:13,10.387,1,0,0,1.2904,2.5459
rd_0175,road,road,2025-01-21T10:23:36,10.394,1,0,0,2.8996,3.132
tr_0059,transit,bus,2025-01-21T10:23:49,10.397,1,0,0,4.09,5.7127
rd_0065,road,road,2025-01-21T10:25:12,10.42,1,0,0,1.1223,1.6135
rd_0508,road,road,2025-01-21T10:25:31,10.425,1,0,0,0.4756,0.674
rd_0284,road,road,2025-01-21T10:25:49,10.43,1,0,0,1.1111,1.6797
rd_0186,road,road,2025-01-21T10:27:21,10.456,1,0,0,1.5298,2.2736
rd_0506,road,road,2025-01-21T10:27:42,10.462,1,0,0,0.5794,0.6927
rd_0140,road,road,2025-01-21T10:28:07,10.469,1,0,0,0.8383,1.1565
rd_0166,road,road,2025-01-21T10:28:24,10.474,1,0,0,0.9611,1.3821
rd_0419,road,road,2025-01-21T10:29:47,10.496,1,0,0,1.6678,2.4258
rd_0290,road,road,2025-01-21T10:29:56,10.499,1,0,0,0.756,0.8927
rd_0130,road,road,2025-01-21T10:31:04,10.518,1,0,0,0.9293,1.2687
rd_0064,road,road,2025-01-21T10:31:39,10.528,1,0,0,1.1288,1.8816
rd_0001,road,road,2025-01-21T10:32:54,10.549,1,0,0,0.9095,1.0398
rd_0355,road,road,2025-01-21T10:33:26,10.557,1,0,0,2.4021,3.8727
rd_0086,road,road,2025-01-21T10:33:57,10.566,1,0,0,1.098,1.4784
rd_0243,road,road,2025-01-21T10:34:33,10.576,1,0,0,2.2645,2.9091
rd_0456,road,road,2025-01-21T10:36:24,10.607,1,0,0,1.5416,2.8792
rd_0136,road,road,2025-01-21T10:36:44,10.612,1,0,0,1.8873,2.3279
rd_0167,road,road,2025-01-21T10:38:27,10.641,1,0,0,0.7441,0.797
rd_0408,road,road,2025-01-21T10:39:13,10.654,1,0,0,1.8962,2.452
rd_0149,road,road,2025-01-21T10:39:14,10.654,1,0,0,1.9205,2.1716
rd_0048,road,road,2025-01-21T10:41:28,10.691,1,0,0,1.8379,2.2408
tr_0058,transit,bus,2025-01-21T10:42:33,10.709,1,0,0,4.09,5.9282
rd_0172,road,road,2025-01-21T10:42:37,10.71,1,0,0,0.4888,0.6967
rd_0288,road,road,2025-01-21T10:42:37,10.71,1,0,0,2.361,3.2905
rd_0274,road,road,2025-01-21T10:43:04,10.718,1,0,0,1.7559,2.1748
rd_0417,road,road,2025-01-21T10:44:44,10.746,1,0,0,3.8307,5.649
rd_0001,road,road,2025-01-21T10:45:05,10.752,1,0,0,0.9095,1.2034
rd_0385,road,road,2025-01-21T10:45:14,10.754,1,0,0,1.7989,2.6491
rd_0508,road,road,2025-01-21T10:45:20,10.756,1,0,0,0.4756,0.5895
rd_0095,road,road,2025-01-21T10:47:32,10.792,1,0,0,1.5534,2.1377
rd_0120,road,road,2025-01-21T10:48:41,10.812,1,0,0,1.2844,2.4237
rd_0455,road,road,2025-01-21T10:49:01,10.817,1,0,0,2.0956,2.9971
rd_0154,road,road,2025-01-21T10:49:16,10.821,1,0,0,1.8244,2.7518
rd_0439,road,road,2025-01-21T10:49:27,10.824,1,0,0,4.0227,5.5975
rd_0127,road,road,2025-01-21T10:49:44,10.829,1,0,0,0.7247,0.959
rd_0053,road,road,2025-01-21T10:50:04,10.835,1,0,0,0.8212,1.1479
tr_0058,transit,bus,2025-01-21T10:50:46,10.846,1,0,0,4.09,5.2989
rd_0344,road,road,2025-01-21T10:50:50,10.847,1,0,0,1.2501,1.5126
rd_0484,road,road,2025-01-21T10:51:46,10.863,1,0,0,1.527,1.8462
rd_0106,road,road,2025-01-21T10:52:09,10.869,1,0,0,1.1422,1.7628
rd_0431,road,road,2025-01-21T10:54:23,10.907,1,0,0,1.7417,2.6545
rd_0220,road,road,2025-01-21T10:55:55,10.932,1,0,0,2.7856,3.3396
rd_0397,road,road,2025-01-21T10:56:48,10.947,1,0,0,2.1054,2.5551
tr_0004,transit,metro,2025-01-21T10:57:11,10.953,1,0,0,2.219,1.967
rd_0326,road,road,2025-01-21T10:57:41,10.962,1,0,0,1.5277,2.1827
tr_0038,transit,bus,2025-01-21T10:57:44,10.962,1,0,0,4.09,5.1211
rd_0110,road,road,2025-01-21T10:57:56,10.966,1,0,0,0.5831,0.9088
rd_0442,road,road,2025-01-21T10:58:25,10.974,1,0,0,1.1046,1.2975
rd_0326,road,road,2025-01-21T11:00:55,11.015,1,0,0,1.5277,1.9333
rd_0070,road,road,2025-01-21T11:02:19,11.039,1,0,0,0.8983,0.974
rd_0386,road,road,2025-01-21T11:02:48,11.047,1,0,0,2.0254,2.6951
rd_0300,road,road,2025-01-21T11:04:22,11.073,1,0,0,1.5321,1.8363
rd_0335,road,road,2025-01-21T11:06:47,11.113,1,0,0,1.6029,1.6969
rd_0526,road,road,2025-01-21T11:07:23,11.123,1,0,0,0.8,0.9666
tr_0057,transit,bus,2025-01-21T11:08:08,11.136,1,0,0,3.974,4.8877
rd_0328,road,road,2025-01-21T11:10:31,11.175,1,0,0,3.0663,3.154
rd_0511,road,road,2025-01-21T11:11:05,11.185,1,0,0,1.3223,1.5712
rd_0140,road,road,2025-01-21T11:12:27,11.208,1,0,0,0.8383,0.7916
rd_0231,road,road,2025-01-21T11:13:50,11.231,1,0,0,0.6253,0.8136
rd_0405,road,road,2025-01-21T11:15:00,11.25,1,0,0,1.4723,1.8229
rd_0021,road,road,2025-01-21T11:15:46,11.263,1,0,0,2.3318,3.7088
rd_0030,road,road,2025-01-21T11:16:07,11.269,1,0,0,0.7496,1.1231
rd_0154,road,road,2025-01-21T11:17:47,11.297,1,0,0,1.8244,2.2
rd_0223,road,road,2025-01-21T11:20:53,11.348,1,0,0,1.8611,2.2443
rd_0210,road,road,2025-01-21T11:21:01,11.35,1,0,0,0.3063,0.3909
tr_0011,transit,metro,2025-01-21T11:21:54,11.365,1,0,0,1.632,1.8033
rd_0126,road,road,2025-01-21T11:22:22,11.373,1,0,0,1.6115,1.8556
rd_0525,road,road,2025-01-21T11:23:14,11.387,1,0,0,0.99,1.3268
rd_0279,road,road,2025-01-21T11:23:22,11.389,1,0,0,0.453,0.5781
rd_0281,road,road,2025-01-21T11:24:47,11.413,1,0,0,2.9637,2.8083
rd_0385,road,road,2025-01-21T11:25:16,11.421,1,0,0,1.7989,2.3071
rd_0270,road,road,2025-01-21T11:25:25,11.424,1,0,0,0.2519,0.2561
rd_0175,road,road,2025-01-21T11:25:45,11.429,1,0,0,2.8996,3.2286
rd_0317,road,road,2025-01-21T11:26:19,11.439,1,0,0,1.9583,1.6314
tr_0085,transit,bus,2025-01-21T11:26:21,11.439,1,0,0,3.779,3.5923
rd_0290,road,road,2025-01-21T11:27:09,11.453,1,0,0,0.756,0.8773
rd_0479,road,road,2025-01-21T11:30:07,11.502,1,0,0,2.2424,2.9471
tr_0085,transit,bus,2025-01-21T11:31:10,11.52,1,0,0,3.779,4.446
tr_0068,transit,bus,2025-01-21T11:32:15,11.538,1,0,0,3.929,4.7507
rd_0343,road,road,2025-01-21T11:33:05,11.551,1,0,0,3.003,3.0673
rd_0225,road,road,2025-01-21T11:34:01,11.567,1,0,0,1.7891,1.8451
rd_0479,road,road,2025-01-21T11:34:11,11.57,1,0,0,2.2424,2.6445
rd_0074,road,road,2025-01-21T11:34:53,11.582,1,0,0,1.6222,1.5879
rd_0210,road,road,2025-01-21T11:35:15,11.588,1,0,0,0.3063,0.3971
rd_0029,road,road,2025-01-21T11:35:41,11.595,1,0,0,1.4231,1.6416
tr_0003,transit,metro,2025-01-21T11:36:06,11.602,1,0,0,1.316,1.2326
rd_0456,road,road,2025-01-21T11:36:57,11.616,1,0,0,1.5416,1.7388
rd_0355,road,road,2025-01-21T11:37:06,11.619,1,0,0,2.4021,2.7446
rd_0370,road,road,2025-01-21T11:37:18,11.622,1,0,0,1.301,1.4515
rd_0480,road,road,2025-01-21T11:38:20,11.639,1,0,0,1.8947,2.1586
rd_0045,road,road,2025-01-21T11:38:30,11.642,1,0,0,0.6584,0.7709
rd_0504,road,road,2025-01-21T11:39:14,11.654,1,0,0,0.8068,0.7671
rd_0063,road,road,2025-01-21T11:39:53,11.665,1,0,0,1.0487,1.2543
rd_0084,road,road,2025-01-21T11:39:55,11.665,1,0,0,1.3819,1.4529
rd_0002,road,road,2025-01-21T11:40:07,11.669,1,0,0,1.7735,1.5596
tr_0031,transit,bus,2025-01-21T11:40:08,11.669,1,0,0,4.09,4.7917
rd_0480,road,road,2025-01-21T11:40:46,11.679,1,0,0,1.8947,2.2572
rd_0162,road,road,2025-01-21T11:41:38,11.694,1,0,0,1.2983,1.2511
rd_0210,road,road,2025-01-21T11:41:51,11.698,1,0,0,0.3063,0.2996
rd_0452,road,road,2025-01-21T11:44:40,11.745,1,0,0,2.1504,2.2158
rd_0415,road,road,2025-01-21T11:44:54,11.748,1,0,0,3.594,4.0614
tr_0054,transit,bus,2025-01-21T11:45:22,11.756,1,0,0,4.09,3.769
rd_0169,road,road,2025-01-21T11:47:17,11.788,1,0,0,2.1071,1.8136
rd_0229,road,road,2025-01-21T11:47:57,11.799,1,0,0,1.68,1.8228
tr_0060,transit,bus,2025-01-21T11:48:15,11.804,1,0,0,3.896,4.3205
tr_0030,transit,bus,2025-01-21T11:48:22,11.806,1,0,0,3.928,4.5231
rd_0248,road,road,2025-01-21T11:48:59,11.816,1,0,0,0.6396,0.6746
rd_0299,road,road,2025-01-21T11:49:23,11.823,1,0,0,1.2795,1.3057
tr_0058,transit,bus,2025-01-21T11:49:33,11.826,1,0,0,4.09,4.5034
rd_0100,road,road,2025-01-21T11:50:12,11.837,1,0,0,1.4989,1.8962
rd_0428,road,road,2025-01-21T11:50:54,11.848,1,0,0,1.542,1.6181
rd_0197,road,road,2025-01-21T11:51:04,11.851,1,0,0,1.5521,1.5514
rd_0396,road,road,2025-01-21T11:54:16,11.905,1,0,0,2.2466,2.6899
rd_0221,road,road,2025-01-21T11:55:32,11.926,1,0,0,1.0161,1.1971
tr_0086,transit,bus,2025-01-21T11:56:47,11.947,1,0,0,2.77,2.9168
rd_0075,road,road,2025-01-21T11:58:32,11.976,1,0,0,0.8641,0.8174
rd_0428,road,road,2025-01-21T12:00:16,12.004,1,0,0,1.542,1.837
rd_0079,road,road,2025-01-21T12:01:06,12.019,1,0,0,1.4717,1.5628
rd_0506,road,road,2025-01-21T12:01:21,12.023,1,0,0,0.5794,0.6852
rd_0199,road,road,2025-01-21T12:02:03,12.034,1,0,0,0.7115,0.6448
rd_0214,road,road,2025-01-21T12:02:08,12.036,1,0,0,0.8659,1.0833
rd_0190,road,road,2025-01-21T12:02:15,12.038,1,0,0,0.9589,1.0141
rd_0059,road,road,2025-01-21T12:02:27,12.041,1,0,0,1.1115,1.067
rd_0269,road,road,2025-01-21T12:02:42,12.045,1,0,0,2.8707,3.1276
rd_0368,road,road,2025-01-21T12:02:54,12.049,1,0,0,2.5659,2.7832
rd_0385,road,road,2025-01-21T12:03:05,12.051,1,0,0,1.7989,1.8833
rd_0061,road,road,2025-01-21T12:03:23,12.056,1,0,0,0.7247,0.6814
tr_0030,transit,bus,2025-01-21T12:03:45,12.063,1,0,0,3.928,4.0532
tr_0086,transit,bus,2025-01-21T12:03:55,12.065,1,0,0,2.77,2.9706
rd_0423,road,road,2025-01-21T12:04:36,12.077,1,0,0,2.6344,3.2917
rd_0392,road,road,2025-01-21T12:04:45,12.079,1,0,0,0.852,0.7444
rd_0039,road,road,2025-01-21T12:05:22,12.09,1,0,0,0.8883,0.859
rd_0036,road,road,2025-01-21T12:05:39,12.094,1,0,0,2.271,2.4305
rd_0028,road,road,2025-01-21T12:06:46,12.113,1,0,0,0.9183,0.9443
rd_0248,road,road,2025-01-21T12:08:07,12.135,1,0,0,0.6396,0.5779
rd_0364,road,road,2025-01-21T12:08:43,12.145,1,0,0,1.6737,1.7098
rd_0231,road,road,2025-01-21T12:08:59,12.15,1,0,0,0.6253,0.7422
rd_0255,road,road,2025-01-21T12:09:52,12.164,1,0,0,1.1826,1.2963
