booking_id,ts,hour,dow,is_weekend,late_night,rain,provider_id,mode,campus_id,campus,employee_group,cost_centre,zone_id,zone_kind,zone_congestion_observed,distance_km,pickup_km,peak_intensity,short_trip_penalty,matched,accepted,cancelled,completed
bk_059417,2026-06-22T10:27:45,10.463,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,5.004,0.965,0.6552,0.0677,1,1,0,1
bk_010994,2026-06-22T10:28:00,10.467,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,0.86,4.846,0.6531,0.7929,0,0,0,0
bk_036106,2026-06-22T10:28:29,10.475,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,2.619,0.923,0.6491,0.4231,1,1,0,1
bk_020353,2026-06-22T10:35:18,10.588,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Leadership,CC-WHIT-LEA,bs_171_04,bus_stop,0.0,6.503,2.03,0.5936,0.0,1,1,0,1
bk_008119,2026-06-22T10:35:44,10.596,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,1.154,0.677,0.5901,0.7258,1,1,0,1
bk_059324,2026-06-22T10:36:55,10.615,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,2.808,0.8,0.5804,0.388,1,1,0,1
bk_040248,2026-06-22T10:37:18,10.622,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Leadership,CC-MGRO-LEA,pl_mg_road_shops,place,0.40785,13.393,0.884,0.5774,0.0,1,1,0,1
bk_046531,2026-06-22T10:37:32,10.626,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,1.757,0.779,0.5755,0.5948,1,0,0,0
bk_056332,2026-06-22T10:38:20,10.639,0,0,0,0,auto,auto,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,3.098,0.662,0.569,0.3363,1,1,0,1
bk_026639,2026-06-22T10:38:28,10.641,0,0,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Support,CC-WHIT-SUP,pl_whitefield_gate,place,0.31978,2.474,1.168,0.568,0.4506,1,1,0,1
bk_054396,2026-06-22T10:41:52,10.698,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.347,2.306,0.5406,0.1446,0,0,0,0
bk_046469,2026-06-22T10:42:04,10.701,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,pl_whitefield_gate,place,0.31978,0.708,0.56,0.539,0.8282,1,1,1,0
bk_000098,2026-06-22T10:43:05,10.718,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Sales,CC-KORA-SAL,mg_lalbagh,metro_station,0.0,2.709,0.353,0.531,0.4063,1,1,0,1
bk_027347,2026-06-22T10:44:26,10.741,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,3.994,0.799,0.5203,0.1933,1,1,0,1
bk_049198,2026-06-22T10:44:51,10.748,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,9.616,1.302,0.517,0.0,1,1,1,0
bk_036423,2026-06-22T10:46:15,10.771,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,bs_171_01,bus_stop,0.75528,1.697,0.623,0.506,0.6074,1,0,0,0
bk_026739,2026-06-22T10:46:22,10.773,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,2.938,0.298,0.505,0.3646,1,1,0,1
bk_046897,2026-06-22T10:50:07,10.835,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,pl_mg_road_shops,place,0.40785,12.27,1.852,0.476,0.0,1,1,0,1
bk_040895,2026-06-22T10:50:40,10.845,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,3.169,0.373,0.4717,0.3241,1,1,1,0
bk_042949,2026-06-22T10:51:57,10.866,0,0,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Support,CC-WHIT-SUP,pl_whitefield_gate,place,0.31978,1.048,0.783,0.462,0.7499,0,0,0,0
bk_033753,2026-06-22T10:52:14,10.871,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,pl_wipro_sarjapur,place,0.89306,1.949,0.945,0.4599,0.5548,0,0,0,0
bk_054808,2026-06-22T10:52:44,10.879,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Leadership,CC-MGRO-LEA,mg_central,metro_station,0.2898,1.749,3.859,0.456,0.5963,0,0,0,0
bk_001084,2026-06-22T10:55:34,10.926,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_jayanagar,metro_station,0.04971,3.143,1.396,0.4348,0.3286,1,1,0,1
bk_054159,2026-06-22T10:56:49,10.947,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,2.076,2.258,0.4257,0.5289,1,1,0,1
bk_020207,2026-06-22T10:57:13,10.954,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Sales,CC-KORA-SAL,pl_koramangala,place,0.14526,4.328,2.865,0.4227,0.147,1,0,0,0
bk_055003,2026-06-22T10:57:25,10.957,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,pl_mg_road_shops,place,0.40785,4.102,1.891,0.4212,0.178,0,0,0,0
bk_029925,2026-06-22T10:58:02,10.967,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,5.3,0.886,0.4168,0.0398,1,1,0,1
bk_035649,2026-06-22T10:59:25,10.99,0,0,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,2.062,0.439,0.4068,0.5317,0,0,0,0
bk_028056,2026-06-22T11:00:49,11.014,0,0,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,pl_whitefield_gate,place,0.31978,7.199,1.836,0.3967,0.0,1,1,0,1
bk_028840,2026-06-22T11:02:04,11.034,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,5.582,1.114,0.388,0.0184,1,1,0,1
bk_022114,2026-06-22T11:03:21,11.056,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,13.022,0.693,0.379,0.0,0,0,0,0
bk_043780,2026-06-22T11:10:27,11.174,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,bs_171_08,bus_stop,0.22824,1.754,0.594,0.3314,0.5953,1,0,0,0
bk_054044,2026-06-22T11:12:04,11.201,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,1.883,0.992,0.3211,0.5683,1,1,0,1
bk_025713,2026-06-22T11:12:05,11.202,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_banashankari_home,place,0.18213,4.595,0.898,0.321,0.1133,1,1,0,1
bk_048988,2026-06-22T11:12:54,11.215,0,0,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_500_10,bus_stop,0.29845,2.601,0.464,0.3159,0.4263,1,1,0,1
bk_005068,2026-06-22T11:13:46,11.23,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,pl_mg_road_shops,place,0.40785,9.223,2.375,0.3104,0.0,1,1,1,0
bk_025011,2026-06-22T11:14:32,11.242,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Leadership,CC-SARJ-LEA,pl_wipro_sarjapur,place,0.89306,3.627,0.173,0.3057,0.2488,1,1,0,1
bk_047068,2026-06-22T11:15:24,11.257,0,0,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Leadership,CC-KORA-LEA,bs_201_02,bus_stop,0.35722,2.902,3.269,0.3004,0.371,1,0,0,0
bk_006055,2026-06-22T11:15:48,11.263,0,0,0,0,cab,cab,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_222_02,bus_stop,0.07561,2.63,0.409,0.298,0.4209,1,1,0,1
bk_020471,2026-06-22T11:17:52,11.298,0,0,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,9.553,0.425,0.2856,0.0,1,1,0,1
bk_035969,2026-06-22T11:18:04,11.301,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,bs_500_01,bus_stop,0.46425,1.109,1.584,0.2844,0.7359,1,1,0,1
bk_004790,2026-06-22T11:20:04,11.335,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,bs_500_03,bus_stop,0.36506,8.713,0.433,0.2728,0.0,1,0,0,0
bk_040711,2026-06-22T11:20:47,11.347,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_201_07,bus_stop,1.0,1.108,1.324,0.2687,0.7362,1,1,1,0
bk_045957,2026-06-22T11:21:15,11.354,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.887,1.388,0.266,0.0798,1,1,0,1
bk_026472,2026-06-22T11:25:13,11.42,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_bommanahalli,metro_station,0.30969,1.596,2.155,0.2443,0.6288,1,1,0,1
bk_023825,2026-06-22T11:27:42,11.462,0,0,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,pl_whitefield_gate,place,0.31978,4.458,0.631,0.2312,0.1303,1,1,0,1
bk_000138,2026-06-22T11:29:11,11.487,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_356_09,bus_stop,0.0,5.11,1.165,0.2237,0.0572,1,1,0,1
bk_008241,2026-06-22T11:29:37,11.494,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,5.831,0.468,0.2215,0.0047,1,0,0,0
bk_054613,2026-06-22T11:31:35,11.526,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,bs_356_03,bus_stop,0.0,2.472,1.047,0.2118,0.4508,1,1,1,0
bk_048069,2026-06-22T11:31:50,11.531,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,1.709,1.789,0.2106,0.6047,1,0,0,0
bk_003725,2026-06-22T11:35:39,11.594,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,1.168,0.369,0.1927,0.7227,0,0,0,0
bk_019345,2026-06-22T11:35:41,11.595,0,0,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,1.303,2.348,0.1926,0.6927,1,1,0,1
bk_021568,2026-06-22T11:36:36,11.61,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,2.372,0.105,0.1884,0.4701,1,1,0,1
bk_047154,2026-06-22T11:36:38,11.611,0,0,0,0,auto,auto,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,3.002,1.531,0.1883,0.3531,1,1,1,0
bk_011075,2026-06-22T11:36:42,11.612,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,4.103,0.98,0.188,0.1778,1,1,0,1
bk_008749,2026-06-22T11:37:33,11.626,0,0,0,0,cab,cab,cmp_electronic,Electronic City Hub,Support,CC-ELEC-SUP,mg_bommanahalli,metro_station,0.30969,5.3,0.816,0.1842,0.0399,1,1,0,1
bk_009748,2026-06-22T11:39:20,11.656,0,0,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_trinity,metro_station,0.46312,1.874,0.679,0.1765,0.5702,1,1,0,1
bk_057999,2026-06-22T11:40:15,11.671,0,0,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,pl_banashankari_home,place,0.18213,5.414,0.913,0.1726,0.0305,1,1,0,1
bk_011182,2026-06-22T11:43:53,11.732,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_012_00,bus_stop,0.74181,5.552,1.19,0.1578,0.0204,1,1,1,0
bk_022345,2026-06-22T11:47:03,11.784,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,2.869,1.537,0.1458,0.3769,1,1,1,0
bk_034525,2026-06-22T11:49:29,11.825,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,bs_222_03,bus_stop,0.0,2.265,0.082,0.137,0.4911,1,1,0,1
bk_048433,2026-06-22T11:51:45,11.863,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Sales,CC-KORA-SAL,bs_171_08,bus_stop,0.22824,4.81,0.918,0.1292,0.0883,1,1,0,1
bk_047682,2026-06-22T11:52:32,11.876,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,8.028,0.577,0.1265,0.0,1,0,0,0
bk_001046,2026-06-22T11:53:57,11.899,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,6.462,0.464,0.1219,0.0,1,1,0,1
bk_054705,2026-06-22T11:57:23,11.956,0,0,0,0,carpool,carpool,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_bommanahalli,metro_station,0.30969,1.966,0.82,0.1112,0.5514,1,1,0,1
bk_001671,2026-06-22T12:00:19,12.005,0,0,0,0,auto,auto,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,bs_500_01,bus_stop,0.46425,21.49,1.689,0.1027,0.0,1,1,0,1
bk_049086,2026-06-22T12:00:53,12.015,0,0,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Sales,CC-MGRO-SAL,pl_mg_road_shops,place,0.40785,3.794,1.439,0.1011,0.2229,1,0,0,0
bk_015504,2026-06-22T12:02:30,12.042,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,6.074,1.627,0.0967,0.0,1,1,0,1
bk_055407,2026-06-22T12:04:37,12.077,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_whitefield_gate,place,0.31978,0.6,1.347,0.0911,0.8538,1,1,1,0
bk_032689,2026-06-22T12:10:38,12.177,0,0,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Sales,CC-WHIT-SAL,pl_whitefield_gate,place,0.31978,5.558,0.399,0.0767,0.02,1,1,1,0
bk_052738,2026-06-22T12:11:19,12.189,0,0,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,2.877,1.103,0.0753,0.3755,1,0,0,0
bk_041882,2026-06-22T12:12:09,12.203,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Leadership,CC-KORA-LEA,bs_171_04,bus_stop,0.0,2.78,1.039,0.0734,0.3931,1,1,0,1
bk_050485,2026-06-22T12:14:30,12.242,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,mg_bommanahalli,metro_station,0.30969,1.537,1.524,0.0686,0.6415,1,1,0,1
bk_032487,2026-06-22T12:16:42,12.278,0,0,0,0,bike_taxi,rapido,cmp_whitefield,Old Airport Road Site,Support,CC-WHIT-SUP,bs_500_05,bus_stop,0.0,6.249,0.569,0.0643,0.0,1,1,0,1
bk_006169,2026-06-22T12:16:55,12.282,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,bs_171_09,bus_stop,0.19037,6.598,1.069,0.0638,0.0,1,0,0,0
bk_028844,2026-06-22T12:18:09,12.303,0,0,0,0,auto,auto,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,pl_whitefield_gate,place,0.31978,0.695,1.705,0.0616,0.8313,1,1,0,1
bk_053411,2026-06-22T12:19:31,12.325,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_500_13,bus_stop,0.49206,2.449,1.167,0.0591,0.4553,1,1,0,1
bk_028230,2026-06-22T12:19:40,12.328,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Leadership,CC-SARJ-LEA,pl_wipro_sarjapur,place,0.89306,5.341,0.766,0.0588,0.0364,1,1,0,1
bk_029003,2026-06-22T12:19:48,12.33,0,0,0,0,bike_taxi,rapido,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,bs_222_06,bus_stop,0.29634,2.991,0.057,0.0586,0.3551,1,1,0,1
bk_012469,2026-06-22T12:20:29,12.341,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_bommanahalli,metro_station,0.30969,1.416,2.581,0.0574,0.6677,1,1,1,0
bk_036448,2026-06-22T12:20:36,12.343,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,bs_171_08,bus_stop,0.22824,2.107,0.445,0.0572,0.5227,1,1,1,0
bk_048266,2026-06-22T12:21:45,12.363,0,0,0,0,cab,cab,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,bs_201_06,bus_stop,0.84687,1.205,0.531,0.0552,0.7145,1,1,0,1
bk_031101,2026-06-22T12:22:48,12.38,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,bs_012_01,bus_stop,0.04821,3.307,0.401,0.0535,0.3007,1,1,0,1
bk_028498,2026-06-22T12:23:35,12.393,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,mg_byappanahalli,metro_station,0.7096,12.166,0.446,0.0523,0.0,1,1,0,1
bk_049236,2026-06-22T12:23:51,12.398,0,0,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Support,CC-MGRO-SUP,bs_222_06,bus_stop,0.29634,5.597,0.204,0.0518,0.0174,1,1,0,1
bk_026011,2026-06-22T12:24:11,12.403,0,0,0,0,carpool,carpool,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,mg_mgroad,metro_station,0.61059,2.537,0.551,0.0513,0.4384,1,1,0,1
bk_027115,2026-06-22T12:28:25,12.474,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,3.143,0.195,0.0451,0.3285,1,1,0,1
bk_035136,2026-06-22T12:30:16,12.504,0,0,0,0,carpool,carpool,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,bs_045_02,bus_stop,0.52006,4.932,0.459,0.0426,0.0751,0,0,0,0
bk_045651,2026-06-22T12:30:21,12.506,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,1.75,1.041,0.0425,0.5962,0,0,0,0
bk_024716,2026-06-22T12:31:03,12.518,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,pl_koramangala,place,0.14526,0.808,1.261,0.0416,0.805,1,1,1,0
bk_005305,2026-06-22T12:31:15,12.521,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Sales,CC-ELEC-SAL,mg_bommanahalli,metro_station,0.30969,3.332,0.582,0.0413,0.2965,1,1,0,1
bk_006253,2026-06-22T12:31:30,12.525,0,0,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,bs_500_06,bus_stop,0.0,3.073,0.808,0.041,0.3408,0,0,0,0
bk_042349,2026-06-22T12:31:59,12.533,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,bs_045_01,bus_stop,0.49755,4.091,0.454,0.0404,0.1794,1,1,0,1
bk_016979,2026-06-22T12:32:30,12.542,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,9.17,2.876,0.0398,0.0,1,1,0,1
bk_025806,2026-06-22T12:32:43,12.545,0,0,0,0,carpool,carpool,cmp_mgroad,MG Road Office,Operations,CC-MGRO-OPE,pl_mg_road_shops,place,0.40785,5.932,0.052,0.0395,0.0012,0,0,0,0
bk_037169,2026-06-22T12:33:29,12.558,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,bs_222_07,bus_stop,0.09658,5.635,1.232,0.0386,0.015,1,1,0,1
bk_034483,2026-06-22T12:33:49,12.564,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.599,1.566,0.0382,0.1128,0,0,0,0
bk_002128,2026-06-22T12:35:21,12.589,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,5.47,0.372,0.0364,0.0263,1,1,0,1
bk_044031,2026-06-22T12:37:22,12.623,0,0,0,0,auto,auto,cmp_electronic,Electronic City Hub,Operations,CC-ELEC-OPE,mg_bommanahalli,metro_station,0.30969,3.091,3.368,0.0342,0.3376,1,1,0,1
bk_042991,2026-06-22T12:38:06,12.635,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,pl_koramangala,place,0.14526,2.049,0.351,0.0334,0.5343,1,1,0,1
bk_022917,2026-06-22T12:42:14,12.704,0,0,0,0,bike_taxi,rapido,cmp_koramangala,Koramangala Annexe,Operations,CC-KORA-OPE,mg_mgroad,metro_station,0.61059,11.625,1.656,0.0295,0.0,1,1,0,1
bk_006688,2026-06-22T12:43:44,12.729,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Operations,CC-SARJ-OPE,pl_wipro_sarjapur,place,0.89306,3.194,1.106,0.0281,0.3197,1,1,0,1
bk_043201,2026-06-22T12:45:12,12.754,0,0,0,0,cab,cab,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,4.052,1.199,0.0269,0.185,1,1,0,1
bk_010914,2026-06-22T12:45:36,12.76,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Sales,CC-SARJ-SAL,pl_wipro_sarjapur,place,0.89306,1.883,1.369,0.0266,0.5684,1,0,0,0
bk_034536,2026-06-22T12:46:16,12.771,0,0,0,0,bike_taxi,rapido,cmp_mgroad,MG Road Office,Engineering,CC-MGRO-ENG,pl_mg_road_shops,place,0.40785,2.802,0.32,0.0261,0.3892,1,1,0,1
bk_016204,2026-06-22T12:50:00,12.833,0,0,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Engineering,CC-WHIT-ENG,pl_whitefield_gate,place,0.31978,1.473,0.702,0.0234,0.6555,1,1,1,0
bk_009550,2026-06-22T12:51:43,12.862,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,8.332,0.614,0.0222,0.0,1,0,0,0
bk_044849,2026-06-22T12:54:48,12.914,0,0,0,0,cab,cab,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,bs_356_08,bus_stop,0.0,3.499,1.163,0.0204,0.2691,1,1,0,1
bk_024171,2026-06-22T12:55:08,12.919,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,mg_magadi,metro_station,0.27591,2.613,0.87,0.0202,0.4241,1,1,0,1
bk_036522,2026-06-22T12:55:35,12.927,0,0,0,0,auto,auto,cmp_koramangala,Koramangala Annexe,Support,CC-KORA-SUP,pl_koramangala,place,0.14526,2.434,0.713,0.02,0.4582,1,1,0,1
bk_032014,2026-06-22T12:58:28,12.974,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Support,CC-SARJ-SUP,pl_wipro_sarjapur,place,0.89306,2.328,1.7,0.0185,0.4787,1,1,0,1
bk_043701,2026-06-22T13:00:00,13.0,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,4.894,0.578,0.0178,0.0792,1,1,0,1
bk_005392,2026-06-22T13:02:07,13.035,0,0,0,0,auto,auto,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,pl_wipro_sarjapur,place,0.89306,0.926,0.145,0.0169,0.7778,1,1,0,1
bk_006108,2026-06-22T13:03:00,13.05,0,0,0,0,bike_taxi,rapido,cmp_sarjapur,Sarjapur Road Campus,Engineering,CC-SARJ-ENG,bs_500_08,bus_stop,0.02717,1.156,2.255,0.0166,0.7254,0,0,0,0
bk_059897,2026-06-22T13:07:29,13.125,0,0,0,0,carpool,carpool,cmp_koramangala,Koramangala Annexe,Engineering,CC-KORA-ENG,bs_012_00,bus_stop,0.74181,2.383,1.75,0.0151,0.4681,1,1,0,1
bk_009298,2026-06-22T13:10:38,13.177,0,0,0,0,cab,cab,cmp_whitefield,Old Airport Road Site,Operations,CC-WHIT-OPE,pl_whitefield_gate,place,0.31978,4.254,0.983,0.0143,0.157,1,1,0,1
bk_039334,2026-06-22T13:10:46,13.18,0,0,0,0,cab,cab,cmp_electronic,Electronic City Hub,Engineering,CC-ELEC-ENG,mg_bommanahalli,metro_station,0.30969,3.215,0.86,0.0142,0.3163,1,1,0,1
