node_id,name,kind,lat,lon,lines,is_interchange,category,degree,observed_congestion,latent_congestion
jn_1837378469,Junction 1837378469,junction,12.974274,77.546739,,0,,3,0.92338,0.85948
jn_1837378526,Junction 1837378526,junction,12.978137,77.549002,,0,,3,0.6949,0.71531
jn_1837595282,Junction 1837595282,junction,12.983298,77.591589,,0,,3,0.84162,0.80865
jn_1837595307,Junction 1837595307,junction,12.996073,77.595989,,0,,3,0.8754,0.83522
jn_1837722503,Junction 1837722503,junction,13.001867,77.66353,,0,,1,0.4098,0.29505
jn_1837757332,Junction 1837757332,junction,12.941755,77.573844,,0,,4,1.0,0.78549
jn_1837823395,Junction 1837823395,junction,13.001047,77.611725,,0,,3,0.50718,0.59614
jn_1837823400,Junction 1837823400,junction,13.001039,77.611846,,0,,4,0.88064,0.81092
jn_1837823406,Junction 1837823406,junction,13.001453,77.612148,,0,,3,0.75525,0.65964
jn_1845220002,Junction 1845220002,junction,13.000607,77.616068,,0,,4,0.73705,0.6807
jn_1912811931,Junction 1912811931,junction,12.93683,77.603588,,0,,3,0.52727,0.54448
jn_1931866151,Junction 1931866151,junction,12.975659,77.5646,,0,,3,0.73237,0.93871
jn_1931866158,Junction 1931866158,junction,12.975807,77.564466,,0,,4,1.0,0.91032
jn_1942843905,Junction 1942843905,junction,12.939036,77.532273,,0,,3,0.82498,0.69233
jn_2014690200,Junction 2014690200,junction,12.981473,77.595902,,0,,3,0.83243,0.8722
jn_2014710885,Junction 2014710885,junction,12.984457,77.571919,,0,,4,0.94779,0.9387
jn_2014710915,Junction 2014710915,junction,12.984492,77.572383,,0,,3,0.78864,0.78599
jn_2014710929,Junction 2014710929,junction,12.985202,77.5721,,0,,3,0.67426,0.71603
jn_2014710951,Junction 2014710951,junction,12.984907,77.572148,,0,,4,0.9645,0.89243
jn_2014710968,Junction 2014710968,junction,12.984599,77.572235,,0,,4,0.71111,0.89481
jn_2017901919,Junction 2017901919,junction,12.93765,77.601722,,0,,1,0.7647,0.65303
jn_2017901929,Junction 2017901929,junction,12.93668,77.60175,,0,,3,0.61776,0.53718
jn_2017901935,Junction 2017901935,junction,12.93753,77.601943,,0,,1,0.52372,0.5815
jn_2017901946,Junction 2017901946,junction,12.937112,77.601093,,0,,3,0.58705,0.51937
jn_2017901954,Junction 2017901954,junction,12.936958,77.602186,,0,,3,0.59306,0.59197
jn_2017901960,Junction 2017901960,junction,12.937304,77.601228,,0,,3,0.63597,0.5571
jn_2017901962,Junction 2017901962,junction,12.936629,77.601471,,0,,3,0.6572,0.74478
jn_2017901963,Junction 2017901963,junction,12.937155,77.602274,,0,,4,0.50909,0.61243
jn_2017924097,Junction 2017924097,junction,12.93673,77.60477,,0,,2,0.57147,0.57714
jn_2066368541,Junction 2066368541,junction,12.978121,77.548919,,0,,3,0.88584,0.78259
jn_2099691626,Junction 2099691626,junction,12.910818,77.68451,,0,,3,0.59679,0.38617
jn_2105846890,Junction 2105846890,junction,12.99396,77.595742,,0,,3,0.72321,0.74153
jn_2140200904,Junction 2140200904,junction,12.946294,77.530225,,0,,3,0.44049,0.47729
jn_2177268811,Junction 2177268811,junction,12.938036,77.598972,,0,,4,0.62359,0.62235
jn_2177302370,Junction 2177302370,junction,12.94534,77.596586,,0,,2,0.73453,0.71924
jn_2177302381,Junction 2177302381,junction,12.951534,77.590689,,0,,4,0.63961,0.6648
jn_2189688559,Junction 2189688559,junction,12.967524,77.599699,,0,,3,0.83826,0.77738
jn_2190851926,Junction 2190851926,junction,12.978846,77.584929,,0,,1,0.75852,0.77354
jn_2190851942,Junction 2190851942,junction,12.980454,77.579141,,0,,3,0.76823,0.85897
jn_2192012631,Junction 2192012631,junction,12.938273,77.628508,,0,,2,0.44127,0.61469
jn_2227865026,Junction 2227865026,junction,12.943217,77.597312,,0,,3,0.73132,0.68119
jn_2228006075,Junction 2228006075,junction,12.956382,77.577076,,0,,3,0.89128,0.83054
jn_2268121004,Junction 2268121004,junction,12.962332,77.628261,,0,,3,0.63352,0.52422
jn_2382044454,Junction 2382044454,junction,12.981902,77.594642,,0,,4,0.81555,0.82367
jn_2385104004,Junction 2385104004,junction,12.926667,77.6004,,0,,4,0.6349,0.61453
jn_2385133857,Junction 2385133857,junction,12.91658,77.623586,,0,,1,0.40543,0.44266
jn_2385133858,Junction 2385133858,junction,12.917347,77.623735,,0,,1,0.50397,0.46536
jn_2385141390,Junction 2385141390,junction,12.924187,77.647371,,0,,1,0.50803,0.3886
jn_2387123504,Junction 2387123504,junction,12.920811,77.664846,,0,,3,0.55842,0.45966
jn_2402241107,Junction 2402241107,junction,12.945988,77.527108,,0,,1,0.31094,0.39934
jn_2402397423,Junction 2402397423,junction,12.975764,77.564388,,0,,2,0.86175,0.87609
jn_2402397430,Junction 2402397430,junction,12.975962,77.564437,,0,,3,0.91206,0.83352
jn_2405870182,Junction 2405870182,junction,13.003208,77.619301,,0,,3,0.58423,0.67832
jn_2406966810,Junction 2406966810,junction,12.927546,77.680252,,0,,1,0.43904,0.38527
jn_2406966812,Junction 2406966812,junction,12.927626,77.680205,,0,,3,0.51132,0.52101
jn_2407745357,Junction 2407745357,junction,12.916221,77.634962,,0,,5,0.70773,0.58889
jn_2411279226,Junction 2411279226,junction,12.946033,77.526718,,0,,3,0.60748,0.57927
jn_2411279230,Junction 2411279230,junction,12.944033,77.530145,,0,,3,0.61035,0.69567
jn_2411279734,Junction 2411279734,junction,12.945933,77.526687,,0,,3,0.6541,0.65026
jn_2411848579,Junction 2411848579,junction,13.001862,77.663415,,0,,3,0.39971,0.44578
jn_2411859758,Junction 2411859758,junction,12.996225,77.667563,,0,,3,0.5864,0.44024
jn_2446058688,Junction 2446058688,junction,12.917808,77.564411,,0,,3,0.61594,0.61341
jn_2462943601,Junction 2462943601,junction,12.992192,77.600322,,0,,3,0.81913,0.77383
jn_2471287779,Junction 2471287779,junction,12.916944,77.629256,,0,,1,0.53652,0.4355
jn_2471287780,Junction 2471287780,junction,12.916824,77.629255,,0,,4,0.58644,0.57792
jn_2472174963,Junction 2472174963,junction,12.944809,77.607424,,0,,3,0.49188,0.59908
jn_2473493601,Junction 2473493601,junction,12.966239,77.606824,,0,,3,0.51832,0.67302
jn_2509423121,Junction 2509423121,junction,12.91655,77.622954,,0,,3,0.41314,0.46443
jn_2509423122,Junction 2509423122,junction,12.916068,77.623191,,0,,3,0.64717,0.54808
jn_2509428534,Junction 2509428534,junction,12.916854,77.621284,,0,,2,0.45669,0.47847
jn_2516269463,Junction 2516269463,junction,12.946725,77.524944,,0,,1,0.54316,0.55644
jn_2571434008,Junction 2571434008,junction,12.9257,77.625149,,0,,3,0.41392,0.45484
jn_2630925110,Junction 2630925110,junction,12.9975,77.584525,,0,,3,0.75744,0.72429
jn_2630925128,Junction 2630925128,junction,12.997015,77.584597,,0,,3,0.7129,0.83925
jn_2631157973,Junction 2631157973,junction,12.997792,77.584748,,0,,1,0.59848,0.72685
jn_2659540024,Junction 2659540024,junction,12.981103,77.568958,,0,,3,0.79829,0.75959
jn_3170006921,Junction 3170006921,junction,12.925788,77.676166,,0,,1,0.24992,0.31644
jn_3170033020,Junction 3170033020,junction,12.975219,77.625708,,0,,2,0.53905,0.66805
jn_3298493355,Junction 3298493355,junction,12.987122,77.648291,,0,,4,0.45258,0.5468
jn_3309317524,Junction 3309317524,junction,12.963845,77.585242,,0,,4,0.98615,0.9249
jn_3351054485,Junction 3351054485,junction,12.944489,77.529967,,0,,3,0.59652,0.59066
jn_3351393276,Junction 3351393276,junction,12.95272,77.541342,,0,,1,0.68416,0.71197
jn_3351393277,Junction 3351393277,junction,12.952626,77.541346,,0,,3,0.83903,0.76654
jn_3351393278,Junction 3351393278,junction,12.952748,77.541335,,0,,1,0.4917,0.53528
jn_3352035441,Junction 3352035441,junction,12.982879,77.63745,,0,,1,0.5718,0.46282
jn_3356003416,Junction 3356003416,junction,12.940641,77.573692,,0,,3,0.79559,0.69423
jn_3356003420,Junction 3356003420,junction,12.94176,77.57376,,0,,2,0.67147,0.70854
jn_3356003434,Junction 3356003434,junction,12.945645,77.573703,,0,,2,0.80808,0.80921
jn_3356616807,Junction 3356616807,junction,12.964378,77.588138,,0,,2,0.59839,0.74649
jn_3371785042,Junction 3371785042,junction,12.980311,77.572171,,0,,3,0.80037,0.82153
jn_3387938695,Junction 3387938695,junction,12.977585,77.607742,,0,,3,0.68171,0.6994
jn_3393612016,Junction 3393612016,junction,12.996852,77.573245,,0,,2,0.94917,0.83811
jn_3422938693,Junction 3422938693,junction,12.997749,77.58448,,0,,1,0.65167,0.62583
jn_3422938694,Junction 3422938694,junction,12.997802,77.58447,,0,,1,0.6729,0.69281
jn_3500889364,Junction 3500889364,junction,12.989533,77.571902,,0,,3,0.85785,0.89005
jn_3526181364,Junction 3526181364,junction,13.003861,77.617531,,0,,3,0.68109,0.6511
jn_3641907747,Junction 3641907747,junction,12.981354,77.596293,,0,,3,1.0,0.91376
jn_3677662641,Junction 3677662641,junction,12.963452,77.641573,,0,,2,0.34466,0.39521
jn_3740373535,Junction 3740373535,junction,12.916291,77.623486,,0,,3,0.52986,0.50917
jn_3740962222,Junction 3740962222,junction,12.977505,77.607591,,0,,4,0.78771,0.75786
jn_3740962430,Junction 3740962430,junction,12.977617,77.607637,,0,,3,0.68199,0.70805
jn_3740962448,Junction 3740962448,junction,12.97808,77.605859,,0,,3,0.87066,0.76574
jn_3740962455,Junction 3740962455,junction,12.978203,77.605905,,0,,3,0.67488,0.74853
jn_3740962463,Junction 3740962463,junction,12.97839,77.604902,,0,,3,0.78893,0.73403
jn_3740962472,Junction 3740962472,junction,12.978508,77.604943,,0,,3,0.576,0.67271
jn_3755575732,Junction 3755575732,junction,12.980506,77.573225,,0,,1,0.75852,0.87268
jn_3755576612,Junction 3755576612,junction,12.980186,77.571475,,0,,4,1.0,0.97814
jn_3755576616,Junction 3755576616,junction,12.9804,77.570922,,0,,3,0.70244,0.84185
jn_3755973278,Junction 3755973278,junction,12.980999,77.593757,,0,,3,0.79679,0.83026
jn_3756218751,Junction 3756218751,junction,12.981537,77.570501,,0,,3,0.93451,0.89391
jn_3756218772,Junction 3756218772,junction,12.982425,77.568237,,0,,5,0.93672,0.86681
jn_3800587387,Junction 3800587387,junction,13.008346,77.662547,,0,,1,0.3438,0.43816
jn_3800594551,Junction 3800594551,junction,12.996339,77.668285,,0,,4,0.51424,0.54943
jn_3803132067,Junction 3803132067,junction,12.941182,77.696385,,0,,1,0.40113,0.40402
jn_3803663193,Junction 3803663193,junction,12.920694,77.664948,,0,,3,0.32577,0.37813
jn_3805003790,Junction 3805003790,junction,12.917395,77.622926,,0,,3,0.5802,0.49388
jn_3820268530,Junction 3820268530,junction,12.975129,77.552382,,0,,2,0.63049,0.72022
jn_3943327591,Junction 3943327591,junction,12.974071,77.586556,,0,,3,0.85153,0.84352
jn_4029938937,Junction 4029938937,junction,13.009938,77.5838,,0,,1,0.63194,0.68823
jn_4030004338,Junction 4030004338,junction,12.993433,77.595605,,0,,3,0.70272,0.74171
jn_4044263600,Junction 4044263600,junction,12.974426,77.611184,,0,,3,0.73382,0.68269
jn_4105324822,Junction 4105324822,junction,12.917289,77.622951,,0,,5,0.66341,0.59436
jn_4307434915,Junction 4307434915,junction,12.956654,77.696381,,0,,2,0.43597,0.43618
jn_4307434916,Junction 4307434916,junction,12.956567,77.696399,,0,,1,0.30579,0.37899
jn_4380549643,Junction 4380549643,junction,12.970643,77.566452,,0,,3,0.77283,0.79522
jn_4380549647,Junction 4380549647,junction,12.970696,77.566411,,0,,4,0.93257,0.95236
jn_4397429402,Junction 4397429402,junction,12.916863,77.596815,,0,,3,0.5803,0.56064
jn_4577065037,Junction 4577065037,junction,12.999477,77.619974,,0,,3,0.55106,0.60281
jn_4582284826,Junction 4582284826,junction,12.917736,77.57359,,0,,3,0.62694,0.59848
jn_4620958796,Junction 4620958796,junction,12.892181,77.566219,,0,,2,0.36952,0.36303
jn_4696742456,Junction 4696742456,junction,12.986811,77.520471,,0,,1,0.54731,0.54589
jn_4701311831,Junction 4701311831,junction,12.91666,77.599648,,0,,3,0.42385,0.3876
jn_4703697696,Junction 4703697696,junction,12.975872,77.564395,,0,,3,0.94318,0.94578
jn_4703745954,Junction 4703745954,junction,12.965855,77.662218,,0,,3,0.57761,0.40371
jn_4703745979,Junction 4703745979,junction,12.958482,77.666296,,0,,4,0.26984,0.40961
jn_4730100137,Junction 4730100137,junction,12.920644,77.562103,,0,,3,0.60095,0.61629
jn_4730100143,Junction 4730100143,junction,12.92195,77.55944,,0,,3,0.77905,0.73881
jn_4761188837,Junction 4761188837,junction,12.927506,77.620879,,0,,4,0.64526,0.54915
jn_4761188838,Junction 4761188838,junction,12.927561,77.621032,,0,,4,0.77568,0.56925
jn_4761188839,Junction 4761188839,junction,12.927464,77.620991,,0,,4,0.51425,0.50362
jn_4829124435,Junction 4829124435,junction,12.91719,77.580239,,0,,3,0.51633,0.52002
jn_4830093911,Junction 4830093911,junction,12.940019,77.57297,,0,,2,0.58754,0.64004
jn_4845178134,Junction 4845178134,junction,12.944056,77.607553,,0,,2,0.52814,0.55775
jn_4903183637,Junction 4903183637,junction,12.967091,77.610968,,0,,4,0.74258,0.79192
jn_4937863371,Junction 4937863371,junction,13.004992,77.571223,,0,,3,0.62077,0.77821
jn_4937863372,Junction 4937863372,junction,13.00285,77.571272,,0,,2,0.66657,0.73647
jn_4937863377,Junction 4937863377,junction,12.996991,77.569448,,0,,3,0.64134,0.74486
jn_4960830631,Junction 4960830631,junction,12.98068,77.598041,,0,,4,0.58768,0.76009
jn_4976834425,Junction 4976834425,junction,12.971951,77.658319,,0,,3,0.49165,0.43151
jn_4976834447,Junction 4976834447,junction,12.981346,77.650692,,0,,3,0.39492,0.37252
jn_5011416423,Junction 5011416423,junction,12.940634,77.573804,,0,,4,0.69521,0.73309
jn_5067333236,Junction 5067333236,junction,12.918105,77.622717,,0,,3,0.58277,0.54329
jn_5281838501,Junction 5281838501,junction,13.006294,77.621039,,0,,1,0.62848,0.58987
jn_5346634656,Junction 5346634656,junction,12.96152,77.559377,,0,,3,0.80367,0.86925
jn_5346634658,Junction 5346634658,junction,12.961404,77.559404,,0,,1,0.59826,0.69861
jn_5370756307,Junction 5370756307,junction,12.929853,77.684622,,0,,2,0.27153,0.38187
jn_5370844739,Junction 5370844739,junction,12.980272,77.694197,,0,,3,0.35934,0.44706
jn_5372340496,Junction 5372340496,junction,12.920882,77.666087,,0,,1,0.37887,0.4215
jn_5396225498,Junction 5396225498,junction,13.006152,77.593074,,0,,1,0.66019,0.64234
jn_5398408451,Junction 5398408451,junction,12.927812,77.680585,,0,,3,0.54534,0.43903
jn_5558663790,Junction 5558663790,junction,12.974031,77.550986,,0,,2,0.7269,0.74531
jn_5558663791,Junction 5558663791,junction,12.974588,77.548965,,0,,3,0.99256,0.90037
jn_5558663792,Junction 5558663792,junction,12.973827,77.541858,,0,,3,0.81063,0.85832
jn_5558684074,Junction 5558684074,junction,12.978087,77.62836,,0,,3,0.60952,0.64251
jn_5558684078,Junction 5558684078,junction,12.954002,77.543495,,0,,3,0.73702,0.70665
jn_5558684093,Junction 5558684093,junction,12.999818,77.571342,,0,,3,0.87577,0.88314
jn_5558684094,Junction 5558684094,junction,12.961211,77.575089,,0,,4,0.94924,0.84843
jn_5558684104,Junction 5558684104,junction,13.001314,77.594446,,0,,3,0.72295,0.76214
jn_5558684129,Junction 5558684129,junction,12.97867,77.573193,,0,,3,0.74205,0.95243
jn_5559151372,Junction 5559151372,junction,12.972124,77.53778,,0,,5,0.82752,0.66611
jn_5559151374,Junction 5559151374,junction,12.965188,77.534966,,0,,2,0.48415,0.59037
jn_5639672729,Junction 5639672729,junction,12.961053,77.641713,,0,,3,0.58799,0.54589
jn_5773497557,Junction 5773497557,junction,12.911349,77.68292,,0,,3,0.37062,0.37804
jn_5774292417,Junction 5774292417,junction,12.920387,77.665435,,0,,3,0.34641,0.38416
jn_5774293614,Junction 5774293614,junction,12.920514,77.665537,,0,,3,0.50418,0.44587
jn_5776596292,Junction 5776596292,junction,12.912772,77.680173,,0,,3,0.3986,0.49192
jn_5776756937,Junction 5776756937,junction,12.918797,77.668929,,0,,3,0.24494,0.38118
jn_5960671740,Junction 5960671740,junction,12.927637,77.621061,,0,,2,0.54055,0.49097
jn_5965902017,Junction 5965902017,junction,12.920231,77.620865,,0,,2,0.57225,0.49798
jn_6017833813,Junction 6017833813,junction,12.937249,77.627005,,0,,3,0.50175,0.58974
jn_6130070511,Junction 6130070511,junction,12.912872,77.68022,,0,,3,0.24365,0.46496
jn_6130636339,Junction 6130636339,junction,12.917921,77.622197,,0,,3,0.29452,0.33284
jn_6130764691,Junction 6130764691,junction,12.916445,77.635082,,0,,1,0.375,0.33943
jn_6132913640,Junction 6132913640,junction,12.963423,77.641673,,0,,3,0.73629,0.61423
jn_6137413199,Junction 6137413199,junction,12.907057,77.573273,,0,,3,0.49201,0.49781
jn_6137525100,Junction 6137525100,junction,12.923118,77.624256,,0,,3,0.54085,0.498
jn_6137525101,Junction 6137525101,junction,12.923024,77.624295,,0,,3,0.35549,0.41018
jn_6164077017,Junction 6164077017,junction,12.995326,77.550968,,0,,1,0.77747,0.77879
jn_6168147249,Junction 6168147249,junction,12.925509,77.54967,,0,,3,0.53501,0.60488
jn_6182547078,Junction 6182547078,junction,13.000272,77.678924,,0,,3,0.47129,0.49601
jn_6195907989,Junction 6195907989,junction,12.98396,77.691934,,0,,3,0.42367,0.44451
jn_6196977039,Junction 6196977039,junction,12.912663,77.625654,,0,,1,0.19493,0.3966
jn_6212001626,Junction 6212001626,junction,12.902643,77.631517,,0,,4,0.52699,0.57511
jn_6261560648,Junction 6261560648,junction,12.903099,77.704624,,0,,1,0.2765,0.40778
jn_6342124094,Junction 6342124094,junction,12.9767,77.696367,,0,,1,0.64815,0.48565
jn_6342124101,Junction 6342124101,junction,12.976757,77.696521,,0,,1,0.37387,0.43704
jn_6454765746,Junction 6454765746,junction,12.938782,77.610025,,0,,3,0.56661,0.59471
jn_6454765747,Junction 6454765747,junction,12.938731,77.609917,,0,,4,0.64789,0.62511
jn_6458424298,Junction 6458424298,junction,12.918826,77.599967,,0,,3,0.41205,0.40966
jn_6460998724,Junction 6460998724,junction,12.983947,77.691834,,0,,1,0.45761,0.3351
jn_6462712324,Junction 6462712324,junction,12.924932,77.62698,,0,,3,0.43992,0.4852
jn_6462712325,Junction 6462712325,junction,12.925029,77.627023,,0,,3,0.41903,0.48736
jn_6463361105,Junction 6463361105,junction,12.975918,77.65573,,0,,3,0.41719,0.42714
jn_6463361106,Junction 6463361106,junction,12.975873,77.655684,,0,,3,0.31689,0.41172
jn_6463569335,Junction 6463569335,junction,12.92447,77.649974,,0,,4,0.39191,0.46589
jn_6474747113,Junction 6474747113,junction,12.94542,77.528066,,0,,1,0.49566,0.44288
jn_6484995887,Junction 6484995887,junction,12.934718,77.537573,,0,,4,0.52953,0.68515
jn_6484995894,Junction 6484995894,junction,12.933023,77.540308,,0,,2,0.69771,0.57637
jn_6485070843,Junction 6485070843,junction,12.970244,77.641238,,0,,1,0.5187,0.50383
jn_6504283888,Junction 6504283888,junction,12.979797,77.65201,,0,,3,0.48602,0.49819
jn_6504283889,Junction 6504283889,junction,12.97975,77.651954,,0,,3,0.49708,0.48745
jn_6518859300,Junction 6518859300,junction,12.916353,77.616305,,0,,2,0.52603,0.50392
jn_6758638990,Junction 6758638990,junction,12.985986,77.690942,,0,,1,0.35274,0.36791
jn_6768492744,Junction 6768492744,junction,12.964056,77.561248,,0,,3,0.83101,0.80203
jn_6785135507,Junction 6785135507,junction,12.903208,77.704594,,0,,1,0.33187,0.25065
jn_6852266950,Junction 6852266950,junction,12.922211,77.558569,,0,,3,0.63785,0.62814
jn_6884057005,Junction 6884057005,junction,12.958465,77.666401,,0,,5,0.69627,0.51963
jn_6884196049,Junction 6884196049,junction,12.902726,77.631661,,0,,3,0.38983,0.43863
jn_6884208291,Junction 6884208291,junction,12.918729,77.669146,,0,,3,0.52403,0.54541
jn_6894860920,Junction 6894860920,junction,12.962356,77.594572,,0,,3,0.77829,0.70617
jn_6904207694,Junction 6904207694,junction,12.93064,77.543272,,0,,3,0.84088,0.65684
jn_6904892124,Junction 6904892124,junction,12.985098,77.572064,,0,,3,0.92747,0.84171
jn_6904892154,Junction 6904892154,junction,12.982862,77.571136,,0,,3,0.72118,0.80941
jn_6904901489,Junction 6904901489,junction,12.982782,77.568645,,0,,3,0.90887,0.91533
jn_6914123407,Junction 6914123407,junction,12.898763,77.634086,,0,,3,0.6029,0.47119
jn_6914123408,Junction 6914123408,junction,12.898814,77.634191,,0,,1,0.3111,0.33322
jn_6991440387,Junction 6991440387,junction,12.962383,77.594817,,0,,3,0.53526,0.64043
jn_7105069820,Junction 7105069820,junction,12.957382,77.559255,,0,,3,0.79531,0.71533
jn_7124643395,Junction 7124643395,junction,12.967702,77.536129,,0,,3,0.62676,0.83774
jn_7142097531,Junction 7142097531,junction,13.000909,77.611683,,0,,4,0.61056,0.58892
jn_7142722739,Junction 7142722739,junction,12.975733,77.564625,,0,,3,0.80805,0.87028
jn_7236205673,Junction 7236205673,junction,12.995375,77.550818,,0,,3,0.88175,0.83402
jn_7260788996,Junction 7260788996,junction,13.006111,77.593013,,0,,1,0.68281,0.72085
jn_7262972972,Junction 7262972972,junction,12.938435,77.633312,,0,,2,0.47208,0.53544
jn_7276500276,Junction 7276500276,junction,12.977182,77.585548,,0,,2,1.0,0.92402
jn_7277381418,Junction 7277381418,junction,12.925074,77.634839,,0,,3,0.49627,0.51501
jn_7279246841,Junction 7279246841,junction,12.925174,77.636388,,0,,3,0.51869,0.46297
jn_7279481220,Junction 7279481220,junction,12.894248,77.514398,,0,,1,0.47649,0.48286
jn_7279481222,Junction 7279481222,junction,12.894323,77.51433,,0,,1,0.52495,0.51221
jn_7280461394,Junction 7280461394,junction,13.00552,77.593239,,0,,2,0.8116,0.77823
jn_7287518216,Junction 7287518216,junction,12.917095,77.585748,,0,,1,0.65364,0.52527
jn_7287518236,Junction 7287518236,junction,12.917036,77.5836,,0,,3,0.61788,0.61029
jn_7287551941,Junction 7287551941,junction,12.936532,77.575407,,0,,3,0.71112,0.69039
jn_7287551945,Junction 7287551945,junction,12.93759,77.575417,,0,,3,0.80027,0.6329
jn_7287571766,Junction 7287571766,junction,12.916749,77.59689,,0,,3,0.732,0.5758
jn_7287984426,Junction 7287984426,junction,12.930824,77.576208,,0,,4,0.72226,0.73864
jn_7288010086,Junction 7288010086,junction,12.931807,77.575744,,0,,3,0.68719,0.55601
jn_7434977622,Junction 7434977622,junction,13.006317,77.620965,,0,,1,0.54428,0.50772
jn_7456579066,Junction 7456579066,junction,12.9348,77.537631,,0,,1,0.50644,0.55881
jn_7478154680,Junction 7478154680,junction,12.907328,77.694978,,0,,3,0.50099,0.51948
jn_7479003431,Junction 7479003431,junction,12.957189,77.674395,,0,,3,0.57555,0.45323
jn_7479071341,Junction 7479071341,junction,12.924485,77.618043,,0,,3,0.41432,0.42244
jn_7483782046,Junction 7483782046,junction,12.943533,77.573909,,0,,3,0.79881,0.769
jn_7483782050,Junction 7483782050,junction,12.943701,77.574073,,0,,1,0.77066,0.70329
jn_7697940570,Junction 7697940570,junction,12.977814,77.606635,,0,,3,0.835,0.76199
jn_7697940571,Junction 7697940571,junction,12.975253,77.614431,,0,,3,0.47584,0.63456
jn_7736381406,Junction 7736381406,junction,12.911269,77.682878,,0,,1,0.25485,0.21956
jn_8044105316,Junction 8044105316,junction,13.001371,77.618737,,0,,3,0.28137,0.5174
jn_8239947030,Junction 8239947030,junction,12.917148,77.587894,,0,,3,0.47751,0.60317
jn_8239947052,Junction 8239947052,junction,12.917018,77.589352,,0,,3,0.52535,0.57098
jn_8239947053,Junction 8239947053,junction,12.91704,77.587891,,0,,4,0.62068,0.57599
jn_8239947075,Junction 8239947075,junction,12.917111,77.589349,,0,,2,0.42577,0.54906
jn_9300140602,Junction 9300140602,junction,13.000717,77.54957,,0,,3,0.71666,0.64961
jn_9351941622,Junction 9351941622,junction,12.985788,77.644994,,0,,4,0.65688,0.60512
jn_9355575100,Junction 9355575100,junction,12.964317,77.576945,,0,,3,0.97356,0.93334
jn_9363518171,Junction 9363518171,junction,12.970424,77.610287,,0,,1,0.52452,0.59086
jn_9506746889,Junction 9506746889,junction,12.929611,77.615595,,0,,3,0.4711,0.49307
jn_9509948867,Junction 9509948867,junction,12.896662,77.635093,,0,,1,0.5172,0.34477
jn_9509948868,Junction 9509948868,junction,12.896697,77.635178,,0,,4,0.51519,0.49779
jn_9593357279,Junction 9593357279,junction,12.912629,77.625544,,0,,3,0.44335,0.48048
jn_9632587591,Junction 9632587591,junction,12.985918,77.54921,,0,,1,0.88348,0.70238
jn_9632587601,Junction 9632587601,junction,12.985758,77.54936,,0,,4,0.73,0.85537
jn_9632587606,Junction 9632587606,junction,12.991027,77.550968,,0,,2,0.76123,0.71877
jn_9644745253,Junction 9644745253,junction,12.907302,77.60064,,0,,3,0.41638,0.49966
jn_9708788396,Junction 9708788396,junction,12.957112,77.674375,,0,,4,0.48052,0.35444
jn_9713090749,Junction 9713090749,junction,12.977543,77.62737,,0,,3,0.67287,0.55091
jn_9713090750,Junction 9713090750,junction,12.977464,77.627448,,0,,3,0.6785,0.55202
jn_9797838896,Junction 9797838896,junction,12.911459,77.62612,,0,,4,0.44408,0.46072
jn_9840444265,Junction 9840444265,junction,12.976923,77.654685,,0,,3,0.44814,0.48356
jn_9870839677,Junction 9870839677,junction,12.981635,77.570332,,0,,3,0.80556,0.88116
jn_9870839694,Junction 9870839694,junction,12.982025,77.570201,,0,,3,0.96706,0.95971
jn_9870839700,Junction 9870839700,junction,12.982374,77.569218,,0,,3,0.8724,0.92983
jn_9870839712,Junction 9870839712,junction,12.968391,77.613855,,0,,3,0.68,0.66101
jn_9870882717,Junction 9870882717,junction,12.9686,77.613833,,0,,3,0.58669,0.74238
jn_9872645115,Junction 9872645115,junction,12.991232,77.550991,,0,,2,0.83757,0.76733
jn_9910066830,Junction 9910066830,junction,12.966085,77.598083,,0,,4,0.94264,0.87418
jn_10001402819,Junction 10001402819,junction,12.977881,77.606849,,0,,2,0.58188,0.62066
jn_10001436746,Junction 10001436746,junction,12.948172,77.574039,,0,,3,0.76619,0.7147
jn_10001436747,Junction 10001436747,junction,12.947934,77.573777,,0,,3,0.93939,0.78547
jn_10001768724,Junction 10001768724,junction,12.956564,77.577408,,0,,1,0.73487,0.81736
jn_10001906065,Junction 10001906065,junction,12.939559,77.531762,,0,,3,0.53941,0.57602
jn_10011206080,Junction 10011206080,junction,12.973977,77.612606,,0,,2,0.69979,0.60547
jn_10015684285,Junction 10015684285,junction,12.979885,77.571103,,0,,1,0.69542,0.77507
jn_10016225540,Junction 10016225540,junction,12.983508,77.591732,,0,,3,0.83543,0.84299
jn_10016225575,Junction 10016225575,junction,12.983155,77.592341,,0,,1,0.88166,0.84839
jn_10020593111,Junction 10020593111,junction,13.002606,77.616378,,0,,3,0.58573,0.67329
jn_10042490427,Junction 10042490427,junction,12.975656,77.554711,,0,,4,0.72062,0.84969
jn_10042490435,Junction 10042490435,junction,12.975645,77.554346,,0,,2,0.82379,0.77254
jn_10043357422,Junction 10043357422,junction,12.966217,77.606723,,0,,3,0.82083,0.69641
jn_10043935988,Junction 10043935988,junction,12.924684,77.618208,,0,,4,0.47494,0.52031
jn_10043935989,Junction 10043935989,junction,12.924605,77.618251,,0,,4,0.25278,0.41079
jn_10044013422,Junction 10044013422,junction,12.968066,77.587361,,0,,3,0.80725,0.8251
jn_10054362309,Junction 10054362309,junction,12.995388,77.550729,,0,,3,0.89205,0.85718
